"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races"
"0500000US26087","Lapeer County, Michigan","88028","*****","84667","239","649","295","351","163","589","227","52","79","101","127","1619","456","79","107","1540","403"
"0500000US26091","Lenawee County, Michigan","98266","*****","92099","440","2261","678","525","452","479","258","0","172","192","167","2710","897","101","162","2609","924"
"0500000US26093","Livingston County, Michigan","191224","*****","184138","385","1511","318","836","307","1872","451","116","190","494","347","2257","564","130","138","2127","566"
"0500000US26099","Macomb County, Michigan","874759","*****","703955","1979","105713","2548","2932","968","36776","2167","351","389","5115","2090","19917","3359","1321","695","18596","3279"
"0500000US26103","Marquette County, Michigan","66516","*****","61832","334","949","267","812","404","707","103","67","82","58","64","2091","605","377","334","1714","522"
"0500000US26111","Midland County, Michigan","83209","*****","77869","359","1229","461","250","248","2101","442","34","64","430","335","1296","717","0","172","1296","717"
"0500000US26115","Monroe County, Michigan","150439","*****","141477","1061","3117","1014","85","120","645","526","0","172","1065","1065","4050","1213","0","172","4050","1213"
"0500000US26121","Muskegon County, Michigan","173588","*****","140769","740","23350","1278","1822","419","1270","291","0","172","782","417","5595","1246","231","259","5364","1225"
"0500000US26125","Oakland County, Michigan","1259201","*****","940933","3102","175057","2603","2940","1039","98366","2582","379","263","10045","2652","31481","3607","2644","885","28837","3644"
"0500000US26139","Ottawa County, Michigan","290494","*****","256742","2945","5460","816","992","692","8189","854","0","172","10352","3223","8759","1707","1649","1192","7110","1503"
"0500000US26145","Saginaw County, Michigan","190800","*****","143716","1678","36459","1115","590","425","2519","653","0","172","2198","1527","5318","1225","824","486","4494","1210"
"0500000US26147","St. Clair County, Michigan","159337","*****","149149","587","4086","683","358","269","780","326","57","105","456","261","4451","916","437","324","4014","866"
"0500000US26155","Shiawassee County, Michigan","68192","*****","65441","424","644","252","60","66","119","109","0","172","500","341","1428","320","119","156","1309","277"
"0500000US26159","Van Buren County, Michigan","75448","*****","64726","1316","3063","651","216","201","333","327","39","68","4175","1438","2896","985","395","244","2501","927"
"0500000US26161","Washtenaw County, Michigan","370963","*****","272448","1637","42546","2075","555","353","36404","947","230","241","3867","1710","14913","2324","665","434","14248","2258"
"0500000US26163","Wayne County, Michigan","1753893","*****","932034","5755","675924","3597","5808","1368","59619","2472","749","96","34835","5446","44924","5014","4441","1591","40483","4645"
"0500000US27003","Anoka County, Minnesota","353813","*****","294882","1989","23174","1782","2712","739","15764","1325","144","237","5315","1989","11822","2489","823","789","10999","2421"
"0500000US27013","Blue Earth County, Minnesota","67427","*****","60716","552","2602","609","132","154","1696","273","146","269","439","337","1696","742","198","247","1498","722"
"0500000US27019","Carver County, Minnesota","103551","*****","95336","774","1993","609","25","53","3132","439","30","51","443","476","2592","933","110","198","2482","922"
"0500000US27037","Dakota County, Minnesota","425423","*****","349067","2879","28112","2081","1080","720","20517","1238","66","118","9646","2514","16935","3079","1046","843","15889","2939"
"0500000US27053","Hennepin County, Minnesota","1259428","*****","903643","4830","169349","4175","9894","2197","90522","2416","235","241","37300","5097","48485","5251","4436","1247","44049","4905"
"0500000US27109","Olmsted County, Minnesota","156277","*****","130262","1339","10024","886","200","215","9542","877","64","107","1901","1377","4284","1278","169","165","4115","1273"
"0500000US27123","Ramsey County, Minnesota","550210","*****","360289","2852","65928","2490","3830","801","81169","2127","95","102","12468","2998","26431","3369","2034","1206","24397","2975"
"0500000US27131","Rice County, Minnesota","66523","*****","57152","1182","3893","219","256","112","1653","238","172","221","2417","1167","980","404","0","147","980","404"
"0500000US27137","St. Louis County, Minnesota","199754","*****","183984","603","2661","602","3763","713","1573","324","184","177","483","454","7106","993","204","202","6902","971"
"0500000US27139","Scott County, Minnesota","147381","*****","125083","1068","7189","496","954","415","9629","562","0","147","1522","1015","3004","921","124","186","2880","912"
"0500000US27141","Sherburne County, Minnesota","96036","*****","88556","817","2625","751","916","715","1675","209","0","147","368","312","1896","897","365","584","1531","627"
"0500000US27145","Stearns County, Minnesota","159256","*****","138505","954","11438","952","158","168","2985","723","0","147","3157","1123","3013","1009","270","293","2743","913"
"0500000US27163","Washington County, Minnesota","259201","*****","220135","1441","13137","1170","923","427","15443","1212","60","74","1868","1230","7635","1772","591","603","7044","1661"
"0500000US27171","Wright County, Minnesota","136349","*****","128071","1054","1279","911","137","125","1783","437","33","65","1528","1160","3518","1029","0","147","3518","1029"
"0500000US28033","DeSoto County, Mississippi","182001","*****","119484","1664","51441","1455","295","297","1954","881","61","103","3784","1613","4982","1844","813","598","4169","1693"
"0500000US28035","Forrest County, Mississippi","75036","*****","44362","549","27788","1160","245","354","770","234","193","164","324","485","1354","1126","40","96","1314","1126"
"0500000US28047","Harrison County, Mississippi","206650","*****","140305","1238","52714","2034","440","323","5047","690","401","685","1265","826","6478","2111","136","161","6342","2106"
"0500000US28049","Hinds County, Mississippi","237085","*****","59615","1133","173435","1586","146","172","1449","724","27","47","664","692","1749","1042","165","209","1584","965"
"0500000US28059","Jackson County, Mississippi","143277","*****","100036","1711","28428","1848","62","154","3722","235","0","218","5573","1797","5456","1975","332","389","5124","1926"
"0500000US28081","Lee County, Mississippi","85202","*****","57076","1064","24351","1834","399","512","455","431","0","218","1916","2017","1005","739","0","218","1005","739"
"0500000US28089","Madison County, Mississippi","105630","*****","61009","548","40002","972","32","58","3021","218","0","218","349","391","1217","1020","0","218","1217","1020"
"0500000US28121","Rankin County, Mississippi","153902","*****","115335","1136","32841","880","602","558","1886","605","0","218","2059","1257","1179","923","0","218","1179","923"
"0500000US29019","Boone County, Missouri","180005","*****","146365","698","16375","2032","827","438","8521","1159","0","190","359","320","7558","2499","444","509","7114","2451"
"0500000US29021","Buchanan County, Missouri","88571","*****","77057","1556","4681","1101","233","266","756","392","0","190","1712","1342","4132","1181","189","259","3943","1119"
"0500000US29031","Cape Girardeau County, Missouri","78753","*****","69161","421","4869","833","120","156","1682","190","0","190","143","185","2778","800","53","131","2725","805"
"0500000US29037","Cass County, Missouri","104954","*****","95973","486","4046","976","544","455","711","388","103","203","365","331","3212","916","0","190","3212","916"
"0500000US29043","Christian County, Missouri","86983","*****","82168","974","1950","1217","943","999","419","343","0","190","0","190","1503","864","31","53","1472","867"
"0500000US29047","Clay County, Missouri","246365","*****","209718","1717","16327","1436","1300","720","4489","1224","722","424","3444","1459","10365","2520","911","957","9454","2235"
"0500000US29051","Cole County, Missouri","76796","*****","64447","282","9206","862","463","491","1023","522","0","190","193","139","1464","785","253","481","1211","710"
"0500000US29077","Greene County, Missouri","291923","*****","261783","2075","8836","1055","1433","573","5308","948","123","160","3543","2140","10897","1563","187","193","10710","1549"
"0500000US29095","Jackson County, Missouri","700307","*****","473711","4017","163281","3088","2039","726","12554","1173","2275","289","20437","3963","26010","3773","2218","848","23792","3609"
"0500000US29097","Jasper County, Missouri","120636","*****","107377","1615","2444","557","3024","1805","1326","428","98","173","2012","1449","4355","1029","122","158","4233","980"
"0500000US29099","Jefferson County, Missouri","224347","*****","215160","698","984","698","765","260","1536","354","212","337","579","653","5111","798","440","521","4671","725"
"0500000US29165","Platte County, Missouri","102985","*****","87196","831","7389","734","403","297","2602","518","209","252","1204","609","3982","996","181","132","3801","960"
"0500000US29183","St. Charles County, Missouri","399182","*****","356581","1613","19425","1511","629","346","10997","955","0","190","2515","1208","9035","1910","497","370","8538","1865"
"0500000US29189","St. Louis County, Missouri","996945","*****","674930","2078","243987","2766","1974","951","45482","1596","587","510","6773","2118","23212","3099","828","575","22384","3123"
"0500000US29510","St. Louis city, Missouri","302838","*****","142649","1248","137404","1881","685","328","10878","729","432","459","2698","924","8092","2124","410","305","7682","2087"
"0500000US30013","Cascade County, Montana","81643","*****","71351","1041","1416","489","3319","1070","675","338","80","148","1314","1230","3488","1222","92","93","3396","1205"
"0500000US30029","Flathead County, Montana","102106","*****","96362","702","411","345","2081","962","1369","708","0","172","362","376","1521","806","385","367","1136","705"
"0500000US30031","Gallatin County, Montana","111876","*****","105137","643","295","300","943","960","1970","488","0","172","577","514","2954","931","58","103","2896","907"
"0500000US30049","Lewis and Clark County, Montana","68700","*****","64688","269","270","268","1535","550","471","306","0","172","261","264","1475","547","0","172","1475","547"
"0500000US30063","Missoula County, Montana","118791","*****","108625","719","826","197","1877","995","1838","498","515","529","442","414","4668","1405","717","576","3951","1182"
"0500000US30111","Yellowstone County, Montana","160137","*****","144044","1266","787","319","7763","1546","1019","589","67","116","965","776","5492","1455","443","424","5049","1342"
"0500000US31055","Douglas County, Nebraska","566880","*****","446280","3373","61942","2951","4147","2285","22721","1115","90","81","13107","2767","18593","3572","1310","666","17283","3454"
"0500000US31109","Lancaster County, Nebraska","317272","*****","271640","2231","12492","1359","2085","784","12759","1249","134","152","4174","1345","13988","2310","2151","1721","11837","2004"
"0500000US31153","Sarpy County, Nebraska","184459","*****","158475","1579","7373","1100","636","306","4295","841","162","248","5678","1429","7840","1645","744","480","7096","1554"
"0500000US32003","Clark County, Nevada","2231647","*****","1285689","12775","264357","6557","23704","3464","219628","5330","15694","1419","295018","13637","127557","8944","23100","4063","104457","8027"
"0500000US32031","Washoe County, Nevada","465735","*****","352974","6232","11785","1849","7284","1154","23738","1689","3267","991","46041","6409","20646","2816","3563","1526","17083","2561"
"0500000US33005","Cheshire County, New Hampshire","76493","*****","72081","222","537","221","313","265","1349","886","0","192","110","131","2103","844","230","266","1873","841"
"0500000US33009","Grafton County, New Hampshire","89786","*****","82882","298","1212","330","403","209","3169","479","89","93","260","175","1771","661","132","171","1639","632"
"0500000US33011","Hillsborough County, New Hampshire","415247","*****","366558","2746","13824","2018","622","477","17910","1111","42","69","4888","2002","11403","2042","600","399","10803","2020"
"0500000US33013","Merrimack County, New Hampshire","151132","*****","142580","174","2033","661","388","268","3026","643","204","320","671","705","2230","616","56","74","2174","608"
"0500000US33015","Rockingham County, New Hampshire","309176","*****","292224","1606","2447","630","9","19","5447","1006","0","192","2221","1555","6828","1236","606","482","6222","1112"
"0500000US33017","Strafford County, New Hampshire","130090","*****","120443","469","934","477","201","205","4606","911","180","305","317","316","3409","961","55","96","3354","958"
"0500000US34001","Atlantic County, New Jersey","265429","*****","173409","3674","37050","2463","557","236","21421","984","255","233","22107","3424","10630","2842","740","506","9890","2805"
"0500000US34003","Bergen County, New Jersey","936692","*****","665583","6655","55416","2893","2941","1166","155916","3162","235","213","28553","5919","28048","4865","6469","1835","21579","4638"
"0500000US34005","Burlington County, New Jersey","445384","*****","317611","3387","76289","2556","347","206","20861","1726","603","957","12067","3201","17606","3508","1783","1326","15823","3090"
"0500000US34007","Camden County, New Jersey","507078","*****","311840","4896","102304","2940","609","478","30542","981","63","105","45598","5347","16122","3826","4933","2526","11189","2876"
"0500000US34009","Cape May County, New Jersey","92560","*****","82013","1246","3564","1224","16","33","1088","217","0","210","2692","1465","3187","1898","366","587","2821","1597"
"0500000US34011","Cumberland County, New Jersey","150972","*****","98342","3555","29550","2049","793","375","2659","347","0","210","14501","3264","5127","1743","554","475","4573","1752"
"0500000US34013","Essex County, New Jersey","799767","*****","327776","7983","318855","5154","1076","644","44447","1121","301","462","88300","9169","19012","3065","4126","1523","14886","2738"
"0500000US34015","Gloucester County, New Jersey","291408","*****","238703","2160","29877","1582","508","448","9763","637","0","210","4510","1480","8047","2162","2213","1280","5834","1815"
"0500000US34017","Hudson County, New Jersey","676061","*****","359699","8772","82145","3999","3008","2459","108472","2205","0","210","96067","9154","26670","3973","7872","2145","18798","3326"
"0500000US34019","Hunterdon County, New Jersey","124714","*****","112770","720","3680","580","0","210","5446","722","126","195","393","521","2299","968","10","19","2289","967"
"0500000US34021","Mercer County, New Jersey","369811","*****","226971","5185","75902","1752","630","919","41990","925","111","185","16414","5017","7793","2167","1675","1226","6118","1835"
"0500000US34023","Middlesex County, New Jersey","829685","*****","468466","7617","84157","3078","2911","872","202159","2678","616","718","44799","7249","26577","4196","8473","2288","18104","3148"
"0500000US34025","Monmouth County, New Jersey","621354","*****","519365","3552","46143","2359","495","546","34085","1410","92","155","8781","2617","12393","2812","2196","1240","10197","2517"
"0500000US34027","Morris County, New Jersey","494228","*****","403898","3437","17669","1081","833","490","51943","1632","140","137","7460","2065","12285","2494","2333","1241","9952","2331"
"0500000US34029","Ocean County, New Jersey","601651","*****","545981","5540","19746","2185","827","614","11806","1070","0","210","13320","5753","9971","2124","1037","672","8934","1976"
"0500000US34031","Passaic County, New Jersey","503310","*****","314282","7929","56572","2246","754","594","27104","1324","301","343","92278","7746","12019","2668","2561","1287","9458","2356"
"0500000US34033","Salem County, New Jersey","62607","*****","49612","1102","9394","709","346","210","450","274","0","210","1832","1388","973","622","154","215","819","599"
"0500000US34035","Somerset County, New Jersey","331164","*****","220871","3055","32082","2218","500","347","61353","1168","0","210","6981","2622","9377","2855","3142","1974","6235","1931"
"0500000US34037","Sussex County, New Jersey","140799","*****","131040","993","3364","754","88","122","3090","602","66","115","999","748","2152","836","329","289","1823","771"
"0500000US34039","Union County, New Jersey","558067","*****","296375","8394","119389","4814","3687","3118","31093","1010","0","210","93810","9787","13713","3918","2903","1570","10810","3544"
"0500000US34041","Warren County, New Jersey","105779","*****","91932","1318","4847","607","205","146","2525","481","0","210","2872","1336","3398","1246","152","177","3246","1226"
"0500000US35001","Bernalillo County, New Mexico","678701","*****","530270","8394","19806","2088","31767","1952","18763","1362","176","252","47197","7358","30722","4194","10458","2999","20264","2865"
"0500000US35005","Chaves County, New Mexico","64689","*****","54650","2512","1854","741","640","649","467","585","0","201","5432","2104","1646","1183","1106","1113","540","455"
"0500000US35013","Doña Ana County, New Mexico","217522","*****","192259","3491","4341","785","2650","712","2084","659","73","129","11526","3040","4589","1587","1300","789","3289","1404"
"0500000US35025","Lea County, New Mexico","69611","*****","63369","952","2597","770","546","321","732","731","0","201","1318","669","1049","643","427","432","622","440"
"0500000US35031","McKinley County, New Mexico","72290","*****","8544","1508","298","221","57633","1598","797","64","66","91","3610","1375","1342","901","360","424","982","782"
"0500000US35035","Otero County, New Mexico","66781","*****","53505","1878","2225","912","4380","1026","751","504","462","718","3293","1593","2165","1191","143","188","2022","1172"
"0500000US35043","Sandoval County, New Mexico","145179","*****","110577","2401","3752","286","18073","905","2121","590","1007","721","6143","2286","3506","1215","969","524","2537","1026"
"0500000US35045","San Juan County, New Mexico","125043","*****","66111","1908","1074","461","50058","1558","1492","761","42","69","2785","1202","3481","1184","621","430","2860","1082"
"0500000US35049","Santa Fe County, New Mexico","150056","*****","124979","3045","1781","661","4554","635","1720","359","102","142","11100","2766","5820","1647","2686","1301","3134","926"
"0500000US35061","Valencia County, New Mexico","76456","*****","61354","2920","1102","1069","2564","1030","508","590","0","201","7612","2735","3316","1565","741","632","2575","1277"
"0500000US36001","Albany County, New York","307117","*****","228964","1708","39649","3076","282","202","21496","903","834","1334","2771","1029","13121","2729","1006","692","12115","2704"
"0500000US36005","Bronx County, New York","1432132","*****","321890","14850","509310","11365","8717","1790","54467","3012","1945","1765","473965","18196","61838","7524","27835","5468","34003","5783"
"0500000US36007","Broome County, New York","191659","*****","163081","1589","10809","1249","591","246","9341","298","99","179","3346","1538","4392","1397","159","266","4233","1390"
"0500000US36009","Cattaraugus County, New York","76840","*****","70431","345","1018","603","2539","318","481","179","0","201","589","348","1782","704","87","130","1695","721"
"0500000US36011","Cayuga County, New York","77145","*****","71045","453","3506","484","132","123","580","121","0","201","529","412","1353","534","0","201","1353","534"
"0500000US36013","Chautauqua County, New York","127939","*****","116291","1329","3434","803","394","350","716","353","157","226","4427","1318","2520","982","111","118","2409","967"
"0500000US36015","Chemung County, New York","84254","*****","74324","534","4999","1248","15","29","1174","486","0","201","501","405","3241","1401","115","122","3126","1398"
"0500000US36019","Clinton County, New York","80695","*****","73115","517","3605","285","54","99","962","404","0","201","2439","591","520","350","0","201","520","350"
"0500000US36027","Dutchess County, New York","293718","*****","229184","2480","32319","1970","1017","663","9867","1261","23","46","10400","2452","10908","2539","1239","693","9669","2391"
"0500000US36029","Erie County, New York","919719","*****","711887","2775","121796","2629","4117","953","34361","1559","22","43","22467","2784","25069","3450","4447","1639","20622","3118"
"0500000US36045","Jefferson County, New York","111755","*****","95447","1024","6760","1092","250","180","1516","448","217","220","2144","718","5421","1261","514","345","4907","1190"
"0500000US36047","Kings County, New York","2582830","*****","1125773","11853","827041","7587","7200","1957","300232","5847","1370","553","226874","11503","94340","7755","19582","3763","74758","6433"
"0500000US36051","Livingston County, New York","63227","*****","58876","407","2109","196","180","276","515","208","0","201","314","244","1233","305","127","166","1106","264"
"0500000US36053","Madison County, New York","70795","*****","66512","329","1211","462","62","93","1485","463","0","201","659","517","866","453","123","164","743","469"
"0500000US36055","Monroe County, New York","742474","*****","560874","3589","112272","3547","3122","1351","28479","1277","171","234","15041","2914","22515","3607","2960","1679","19555","3110"
"0500000US36059","Nassau County, New York","1358343","*****","918655","10300","162245","3656","6223","2807","135709","3453","1093","966","97518","10395","36900","6197","7538","2440","29362","5782"
"0500000US36061","New York County, New York","1628701","*****","904573","10588","236356","7312","12359","3569","200213","3465","916","853","193696","12052","80588","10035","20272","5472","60316","8197"
"0500000US36063","Niagara County, New York","210433","*****","183349","904","15579","1315","1496","521","2791","445","0","201","1587","975","5631","1581","98","128","5533","1599"
"0500000US36065","Oneida County, New York","229577","*****","195773","1627","15517","965","580","340","9806","645","0","201","2982","1129","4919","1598","1088","1007","3831","1212"
"0500000US36067","Onondaga County, New York","461809","*****","367730","2082","55880","1967","3251","1244","15963","1713","74","86","3690","1433","15221","2091","906","624","14315","2075"
"0500000US36069","Ontario County, New York","109864","*****","101177","915","2638","818","230","242","1317","395","0","201","2118","1090","2384","961","162","170","2222","930"
"0500000US36071","Orange County, New York","381951","*****","279314","6146","43050","2135","797","686","10935","1080","403","369","31422","6040","16030","3809","2637","2408","13393","3100"
"0500000US36075","Oswego County, New York","117898","*****","112120","674","1609","405","158","152","971","262","31","62","667","578","2342","569","441","448","1901","500"
"0500000US36079","Putnam County, New York","98892","*****","83229","1748","3496","653","164","173","1949","373","0","201","8379","1860","1675","773","401","355","1274","640"
"0500000US36081","Queens County, New York","2278906","*****","848180","14336","419389","6208","10219","2200","588677","5393","822","713","325379","16194","86240","8042","34813","5458","51427","5750"
"0500000US36083","Rensselaer County, New York","159442","*****","136797","1180","10611","1068","192","113","4342","524","0","201","1114","572","6386","1354","372","343","6014","1358"
"0500000US36085","Richmond County, New York","476179","*****","347986","5600","47098","2703","451","391","48714","1356","197","238","19649","5073","12084","3285","2108","974","9976","3199"
"0500000US36087","Rockland County, New York","325695","*****","233051","3961","38958","2487","377","508","19660","876","0","201","23189","4772","10460","2627","2272","1224","8188","2414"
"0500000US36089","St. Lawrence County, New York","108047","*****","99965","493","3066","289","841","219","1028","233","262","217","1470","482","1415","336","140","141","1275","308"
"0500000US36091","Saratoga County, New York","230163","*****","212657","1345","4948","957","554","354","6005","661","0","201","1697","1008","4302","944","207","199","4095","982"
"0500000US36093","Schenectady County, New York","155350","*****","118937","1759","15413","2919","1502","1444","7111","988","220","349","4065","1974","8102","2328","1377","1055","6725","2197"
"0500000US36101","Steuben County, New York","95796","*****","90696","296","1347","391","37","44","1564","161","0","201","507","270","1645","436","47","72","1598","418"
"0500000US36103","Suffolk County, New York","1481093","*****","1206349","9235","116010","3670","5501","2911","59485","2007","232","239","57155","8322","36361","5948","6419","2195","29942","5605"
"0500000US36105","Sullivan County, New York","75498","*****","61078","1655","6663","831","312","412","1321","217","0","201","3860","1758","2264","1070","75","96","2189","1063"
"0500000US36109","Tompkins County, New York","102793","*****","81512","839","4703","657","196","207","10518","974","0","201","2601","1195","3263","1043","120","211","3143","1009"
"0500000US36111","Ulster County, New York","178599","*****","149143","2573","10718","954","503","385","3026","1146","0","201","5113","1855","10096","3186","3653","2783","6443","1527"
"0500000US36117","Wayne County, New York","90064","*****","84119","474","2042","570","7","23","640","217","0","201","886","508","2370","604","27","45","2343","603"
"0500000US36119","Westchester County, New York","967612","*****","610737","8454","143734","4281","2677","940","58946","1469","223","204","121999","9823","29296","4140","6461","2000","22835","3462"
"0500000US37001","Alamance County, North Carolina","166436","*****","115202","2342","32746","1505","409","209","2829","617","190","254","11414","2678","3646","1206","810","627","2836","1005"
"0500000US37019","Brunswick County, North Carolina","136744","*****","117105","1137","14475","815","1221","514","513","557","0","210","1839","1189","1591","698","69","111","1522","699"
"0500000US37021","Buncombe County, North Carolina","259103","*****","230685","1543","16083","923","1007","595","2654","910","385","210","2428","1501","5861","1665","615","395","5246","1518"
"0500000US37023","Burke County, North Carolina","90382","*****","77100","1112","5663","542","691","929","3257","325","57","107","1582","1198","2032","688","65","110","1967","691"
"0500000US37025","Cabarrus County, North Carolina","211342","*****","148835","3231","38874","2144","116","154","8764","931","189","175","7208","2953","7356","2755","1519","1409","5837","2626"
"0500000US37027","Caldwell County, North Carolina","82029","*****","72577","1621","3770","1020","0","210","465","486","0","210","2950","1587","2267","1020","494","517","1773","869"
"0500000US37031","Carteret County, North Carolina","69524","*****","62764","453","3291","601","102","100","1092","117","0","210","42","71","2233","731","275","442","1958","566"
"0500000US37035","Catawba County, North Carolina","158652","*****","127259","2105","13084","1178","363","361","6575","857","0","210","7724","2069","3647","1473","804","1054","2843","1321"
"0500000US37037","Chatham County, North Carolina","73139","*****","58855","1759","9046","754","118","149","1222","300","0","210","2656","1835","1242","572","168","273","1074","524"
"0500000US37045","Cleveland County, North Carolina","97645","*****","71358","1154","21214","792","240","330","1103","46","133","246","2829","1295","768","621","148","263","620","556"
"0500000US37049","Craven County, North Carolina","102912","*****","72552","920","23111","1207","226","244","2375","1294","463","528","1550","1044","2635","1476","47","93","2588","1462"
"0500000US37051","Cumberland County, North Carolina","332330","*****","164330","2429","123982","2173","4251","810","8571","939","1086","196","10049","2013","20061","2731","678","486","19383","2675"
"0500000US37057","Davidson County, North Carolina","166614","*****","141780","1664","15428","940","275","273","2864","565","0","210","3073","1729","3194","1002","282","339","2912","916"
"0500000US37063","Durham County, North Carolina","316739","*****","166094","3580","113271","3028","1101","472","15792","1198","0","210","10795","3659","9686","2337","729","479","8957","2272"
"0500000US37067","Forsyth County, North Carolina","379099","*****","246738","4320","99830","3368","1305","522","9574","629","1307","1929","9610","3117","10735","2628","1615","1092","9120","2576"
"0500000US37069","Franklin County, North Carolina","67560","*****","44940","1416","16790","956","148","201","460","199","0","210","3338","1427","1884","1004","740","781","1144","657"
"0500000US37071","Gaston County, North Carolina","222846","*****","170312","1900","37011","1655","529","511","3628","545","104","146","4486","1745","6776","2117","162","140","6614","2117"
"0500000US37081","Guilford County, North Carolina","533670","*****","291198","3688","179585","3327","3586","1269","27077","1379","51","101","16899","3505","15274","2727","1309","1013","13965","2649"
"0500000US37085","Harnett County, North Carolina","134214","*****","92030","2044","25909","2383","1224","592","1757","521","624","694","5601","1936","7069","2213","346","370","6723","2136"
"0500000US37089","Henderson County, North Carolina","116748","*****","106541","1638","4352","1088","286","356","1758","210","0","210","1940","1561","1871","1000","97","116","1774","1001"
"0500000US37097","Iredell County, North Carolina","178435","*****","144822","1297","17120","2085","1808","1181","4624","429","344","479","2055","1109","7662","2084","200","201","7462","2076"
"0500000US37101","Johnston County, North Carolina","202675","*****","155875","3114","33049","1913","737","545","1159","370","323","356","6674","2869","4858","1695","208","367","4650","1497"
"0500000US37119","Mecklenburg County, North Carolina","1093901","*****","573883","6280","348940","5007","4831","1671","68138","1790","309","292","68405","7653","29395","4816","2727","922","26668","4786"
"0500000US37125","Moore County, North Carolina","98682","*****","81692","1036","10406","1671","537","378","1672","246","1407","1783","882","907","2086","1029","141","170","1945","1012"
"0500000US37127","Nash County, North Carolina","94016","*****","48784","1316","37190","1611","767","319","854","1094","86","155","3665","1340","2670","1315","310","502","2360","1240"
"0500000US37129","New Hanover County, North Carolina","232274","*****","188476","1801","32739","1845","515","341","3650","676","0","210","2387","1587","4507","1601","0","210","4507","1601"
"0500000US37133","Onslow County, North Carolina","197683","*****","146722","2296","27738","2138","1753","1261","3952","996","178","222","3275","1308","14065","2676","2169","1449","11896","2460"
"0500000US37135","Orange County, North Carolina","146027","*****","108624","2132","16500","1240","1799","1806","11390","1148","0","210","3297","1945","4417","1695","195","169","4222","1667"
"0500000US37147","Pitt County, North Carolina","179914","*****","103416","2442","62463","1477","967","564","3697","493","0","210","5354","2502","4017","1339","24","47","3993","1338"
"0500000US37151","Randolph County, North Carolina","143351","*****","121463","2922","8133","890","885","760","1805","358","393","547","7063","2838","3609","1172","434","470","3175","983"
"0500000US37155","Robeson County, North Carolina","131831","*****","36109","1230","31788","1008","53375","713","840","229","0","210","7093","1553","2626","914","183","223","2443","841"
"0500000US37157","Rockingham County, North Carolina","90690","*****","67009","1339","16571","1161","110","133","387","332","0","210","4139","1360","2474","1096","108","198","2366","1066"
"0500000US37159","Rowan County, North Carolina","141262","*****","109184","3572","21442","1666","381","229","1630","409","86","142","4789","3561","3750","1652","175","262","3575","1656"
"0500000US37179","Union County, North Carolina","235908","*****","190816","1946","27967","1120","174","259","7860","579","34","55","3696","1712","5361","1438","784","982","4577","1116"
"0500000US37183","Wake County, North Carolina","1092305","*****","699803","6782","220735","5224","2466","903","78213","2885","331","339","47511","6999","43246","6145","5621","2192","37625","5710"
"0500000US37191","Wayne County, North Carolina","123248","*****","79135","1006","37652","1669","22","38","1667","429","95","133","1285","973","3392","1791","120","122","3272","1777"
"0500000US37193","Wilkes County, North Carolina","68557","*****","62850","818","3042","543","0","210","225","237","197","359","841","552","1402","683","596","467","806","422"
"0500000US37195","Wilson County, North Carolina","81455","*****","40059","1175","32253","1871","400","395","787","784","0","210","4907","1444","3049","1642","173","248","2876","1599"
"0500000US38015","Burleigh County, North Dakota","95273","*****","86062","672","2208","494","4210","787","572","248","0","161","602","456","1619","818","44","65","1575","806"
"0500000US38017","Cass County, North Dakota","181516","*****","155954","818","12097","534","2075","902","6669","473","0","161","838","461","3883","1314","57","93","3826","1282"
"0500000US38035","Grand Forks County, North Dakota","70770","*****","58512","1557","3512","433","1975","409","2235","332","107","207","2853","1635","1576","848","15","29","1561","850"
"0500000US38101","Ward County, North Dakota","67744","*****","58729","1006","2863","869","1268","510","1224","499","167","318","786","681","2707","1130","28","42","2679","1131"
"0500000US39003","Allen County, Ohio","102663","*****","84580","558","11915","965","359","373","850","189","0","195","1145","514","3814","973","146","208","3668","1021"
"0500000US39009","Athens County, Ohio","65818","*****","59700","211","1864","653","231","197","1699","732","86","117","111","142","2127","979","41","72","2086","988"
"0500000US39013","Belmont County, Ohio","67505","*****","62729","227","1916","742","107","144","571","707","0","195","177","150","2005","1026","225","253","1780","962"
